type,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29
2,0.192097234,0.379195473,0.48578602,0.624326725,0.78019832,0.870216985,0.943767636,0.998474554,0.986490967,0.947844588,0.883616398,0.767334284,0.672009727,0.382360355,0.145175823,0.0879571,-0.072173634,-0.341217989,-0.445386513,-0.674984764,-0.800548406,-0.937062495,-0.985500726,-0.999880667,-0.994420749,-0.927151114,-0.859843844,-0.642413515,-0.548063762
2,0.146963516,0.336771076,0.467739835,0.569466679,0.724725174,0.930045647,0.933156924,0.99582491,0.998449357,0.969815347,0.880315785,0.794511863,0.61151182,0.485926476,0.327769064,0.131425334,-0.113774832,-0.374384647,-0.451452995,-0.652342852,-0.773258798,-0.929845667,-0.975001053,-0.998944802,-0.973106871,-0.940816383,-0.827365839,-0.756466118,-0.614037774
2,0.155008777,0.283124087,0.457527482,0.663017077,0.819765118,0.879104058,0.9736134,0.997035794,0.975172488,0.943213495,0.851371091,0.792016715,0.659975841,0.358009264,0.32467165,0.028979101,-0.21536321,-0.396815647,-0.538194057,-0.741008669,-0.809451147,-0.938617905,-0.984039936,-0.999434333,-0.988604511,-0.900131843,-0.874033469,-0.637681864,-0.488044327
2,0.174755858,0.233256392,0.419733704,0.641952594,0.7374572,0.915494606,0.965619901,0.999542394,0.984742394,0.955944486,0.861686576,0.708772347,0.595307743,0.504663801,0.145209321,0.091517092,-0.206482788,-0.383453392,-0.493298468,-0.623107781,-0.758567375,-0.920360592,-0.956708295,-0.996034678,-0.979609777,-0.930149341,-0.862006545,-0.710232502,-0.494184923
2,0.182280358,0.367097368,0.454083821,0.586287911,0.820371337,0.928522183,0.981363103,0.987257299,0.983338,0.925837252,0.854091037,0.778359446,0.563171148,0.389562541,0.202461149,0.115787175,-0.176785414,-0.268568289,-0.59686362,-0.743183572,-0.802451201,-0.910235836,-0.971264833,-0.996383346,-0.964704221,-0.917296404,-0.848245174,-0.653623355,-0.581785024
2,0.05275829,0.226843817,0.489470066,0.658374507,0.741464004,0.928773563,0.983182273,0.99952981,0.989105527,0.968457848,0.847298251,0.744312231,0.597026298,0.460545825,0.154263222,-0.03309053,-0.196956478,-0.432735642,-0.561732967,-0.661158621,-0.774252347,-0.923919799,-0.99115574,-0.994462072,-0.988271463,-0.942172376,-0.826580154,-0.712338947,-0.571422415
2,0.187094189,0.218951499,0.467045033,0.649455899,0.750948929,0.919787544,0.943640214,0.987141709,0.984653438,0.943142591,0.84617107,0.766421567,0.671863985,0.470261683,0.300339326,0.138728543,-0.247772243,-0.39512473,-0.517569155,-0.658909129,-0.791967407,-0.919879051,-0.967575061,-0.998415256,-0.985958969,-0.951775061,-0.824827531,-0.704633304,-0.520355599
2,0.124805176,0.241331102,0.487698589,0.592276732,0.822982175,0.906922701,0.941260401,0.997489512,0.981468209,0.925369746,0.866402226,0.798853462,0.647291986,0.355103304,0.285192328,0.109961718,-0.231289373,-0.354948098,-0.534617944,-0.658466851,-0.852283541,-0.93758491,-0.984943877,-0.99463834,-0.987990765,-0.89815772,-0.850082965,-0.706972665,-0.602041378
2,0.053135545,0.319360141,0.507132711,0.580036792,0.752144832,0.911449602,0.933283413,0.997169953,0.989346915,0.970270933,0.905954911,0.785921638,0.560652123,0.338801059,0.241836507,0.128284531,-0.072800343,-0.362566922,-0.497062493,-0.71642203,-0.827823464,-0.901389702,-0.969320503,-0.999895039,-0.966148486,-0.884826115,-0.807131729,-0.724999519,-0.50447009
2,0.080717154,0.260857967,0.557811578,0.584170841,0.82395927,0.873771645,0.982148867,0.987310479,0.99463539,0.968632708,0.817384709,0.775964609,0.593484634,0.440478274,0.325169712,-0.036141507,-0.077704392,-0.423818938,-0.463225248,-0.643972367,-0.811581353,-0.873226327,-0.989673361,-0.99763258,-0.970353068,-0.948840639,-0.79258602,-0.692558127,-0.618104314
2,0.090576736,0.349379164,0.434707953,0.705746282,0.81013131,0.922214391,0.978947873,0.998152083,0.978390712,0.921279342,0.812686155,0.800343063,0.545246744,0.448001492,0.330152327,-0.05810647,-0.180183987,-0.341899652,-0.506107389,-0.747581775,-0.866938025,-0.907019501,-0.975231851,-0.999339511,-0.969782683,-0.915562356,-0.836044741,-0.739592752,-0.620890786
2,0.045338483,0.27877569,0.474971106,0.650438692,0.747466308,0.867890038,0.944627127,0.992681394,0.998944304,0.915333857,0.858450793,0.774265453,0.606348477,0.382943725,0.206972309,-0.030894741,-0.184340087,-0.430981326,-0.523148546,-0.73504911,-0.859686694,-0.945758497,-0.984137093,-0.996206058,-0.991191706,-0.927947453,-0.867556492,-0.751650252,-0.535247001
2,0.164275384,0.219459255,0.478128593,0.613615503,0.835431185,0.865693689,0.974661359,0.990326933,0.995983485,0.942481221,0.850671429,0.706162907,0.675010876,0.464008881,0.2336374,-0.005242524,-0.064654244,-0.270820496,-0.596976697,-0.617827095,-0.866392355,-0.876184496,-0.977270478,-0.99645686,-0.965403053,-0.945382536,-0.808408598,-0.747293878,-0.585550263
2,0.138565947,0.384514109,0.429001771,0.69721753,0.828685534,0.862564893,0.970343605,0.999875776,0.98749104,0.933049858,0.855198555,0.773995858,0.545902386,0.426398331,0.289003881,-0.008760689,-0.248844855,-0.273059286,-0.524957905,-0.626922743,-0.757635684,-0.903300877,-0.960489948,-0.999315988,-0.974046504,-0.923805549,-0.825100205,-0.676195874,-0.47568036
2,0.193631328,0.277333157,0.50112123,0.582420838,0.769338,0.87533916,0.937262024,0.990988979,0.995690394,0.919670401,0.812017898,0.701928564,0.532156655,0.453136014,0.163478151,0.064195632,-0.198275406,-0.342663904,-0.575760749,-0.736965189,-0.800598672,-0.929504099,-0.97547663,-0.999474885,-0.98099408,-0.955477848,-0.851127063,-0.755973088,-0.46668523
2,0.069743853,0.333082319,0.509049425,0.70376688,0.798036791,0.864056238,0.972288619,0.99947103,0.999552875,0.963647015,0.877599751,0.790140138,0.654108617,0.381007368,0.221442535,0.042094888,-0.255356513,-0.440046487,-0.597768848,-0.739781008,-0.871492849,-0.919586037,-0.968018353,-0.997512452,-0.962054318,-0.898553375,-0.863681675,-0.765330352,-0.503726782
2,0.067211223,0.352348576,0.435264346,0.627147762,0.804933834,0.896302559,0.971930412,0.993149614,0.998953234,0.944060451,0.893347585,0.797213943,0.656249523,0.350888398,0.242307948,0.047708691,-0.072284715,-0.428697347,-0.51205346,-0.666032528,-0.830380207,-0.944596777,-0.993659639,-0.999959534,-0.975445472,-0.90786462,-0.773578759,-0.659096097,-0.589968035
2,0.001669196,0.21052412,0.491555645,0.604426962,0.777733167,0.911055783,0.980977857,0.999736136,0.993042545,0.968715246,0.894247203,0.781803904,0.664730836,0.423033836,0.260517698,0.093542231,-0.190142444,-0.288672355,-0.600510302,-0.71269454,-0.857283069,-0.884927129,-0.970269865,-0.998897515,-0.961614226,-0.885394248,-0.783275483,-0.635857814,-0.527116178
2,0.115226778,0.318133879,0.428564286,0.579770336,0.805414251,0.915770875,0.981967664,0.995076432,0.9977536,0.943485203,0.886605059,0.686612466,0.59889434,0.373304497,0.248945902,-0.018049611,-0.254630514,-0.300670259,-0.490034093,-0.635008349,-0.806771165,-0.93800821,-0.993529605,-0.999877508,-0.995755147,-0.923254931,-0.81720909,-0.722604889,-0.487767906
2,0.190757359,0.207245423,0.453520402,0.700793034,0.840454641,0.871816391,0.933954605,0.995779026,0.975805008,0.946252385,0.811235826,0.790372776,0.544886585,0.472552758,0.281823997,0.038195721,-0.217979844,-0.381301417,-0.503129254,-0.621423343,-0.775027448,-0.927408197,-0.96223453,-0.997160405,-0.990615628,-0.952140308,-0.818839393,-0.635656426,-0.469891274
2,0.001216206,0.356674801,0.551974468,0.611151348,0.810710848,0.873171102,0.965363285,0.989091989,0.998497828,0.914425668,0.905075193,0.691654602,0.571564981,0.412370841,0.271311359,-0.04764197,-0.091240331,-0.30304245,-0.494283478,-0.675978927,-0.787286937,-0.93068607,-0.954612645,-0.999531488,-0.984429185,-0.934534626,-0.831553454,-0.693951552,-0.489534858
2,0.147233861,0.38571748,0.417223308,0.618243938,0.751634444,0.867667793,0.985306623,0.996292559,0.99883765,0.932833764,0.859105911,0.699988826,0.60225122,0.468130656,0.320695663,0.083447549,-0.195729491,-0.393997369,-0.557451382,-0.630037238,-0.797878982,-0.9119646,-0.979024822,-0.99715911,-0.960833244,-0.885392942,-0.851171224,-0.641589784,-0.531159849
2,0.180383788,0.252231515,0.418893275,0.616366701,0.766540445,0.920196908,0.985398266,0.999368415,0.999396186,0.967181768,0.896255593,0.716783049,0.634152127,0.392748204,0.141471489,-0.039213096,-0.195592925,-0.261947735,-0.450304608,-0.755619527,-0.789714851,-0.908790495,-0.985213207,-0.997932574,-0.970156529,-0.926976675,-0.846521918,-0.763776258,-0.522292919
2,0.005696697,0.282684937,0.392258628,0.67334668,0.783941771,0.918171956,0.960717957,0.993675789,0.987699807,0.924042392,0.869153218,0.77830403,0.642019371,0.42039196,0.179221783,-0.045640167,-0.230450561,-0.356549448,-0.556802009,-0.643150028,-0.815565318,-0.910506026,-0.990695378,-0.998384915,-0.981920615,-0.887668648,-0.807075073,-0.766249981,-0.465885898
2,0.126097397,0.266611428,0.542970367,0.590105683,0.766060767,0.908005757,0.942601758,0.996991741,0.977374035,0.943406666,0.902293949,0.742255313,0.651082122,0.466933214,0.227321077,0.030599017,-0.202657597,-0.312202632,-0.463418966,-0.64969013,-0.869969391,-0.917132157,-0.97049713,-0.996404695,-0.996098259,-0.933642842,-0.879568828,-0.740457207,-0.576868083
2,0.057677174,0.353343749,0.538003572,0.578536216,0.84136726,0.845721145,0.965315707,0.988962371,0.985961654,0.948229563,0.897435354,0.760542412,0.603860609,0.44279367,0.261162365,0.099750539,-0.100972079,-0.281460059,-0.527357623,-0.663014902,-0.864468068,-0.929586858,-0.990049316,-0.99440583,-0.983275702,-0.928335385,-0.825378389,-0.668737371,-0.605055298
2,0.011327459,0.365596786,0.390722857,0.627370036,0.800470918,0.927960681,0.976626693,0.998060316,0.996340854,0.935605494,0.880649018,0.694222918,0.62094659,0.348682513,0.244405511,0.041240415,-0.120306966,-0.310923433,-0.563674336,-0.755920289,-0.769811251,-0.936138587,-0.966392961,-0.997711189,-0.990008546,-0.938195161,-0.83887857,-0.71608856,-0.540440128
2,0.077315421,0.355408827,0.540992444,0.65060803,0.833233864,0.922449532,0.978739774,0.998946016,0.997956966,0.9541072,0.82904867,0.72436681,0.595196729,0.484406,0.319759417,0.058627075,-0.164615882,-0.389475989,-0.473964055,-0.728916102,-0.762216019,-0.942164797,-0.982606261,-0.9963012,-0.991943779,-0.940507428,-0.875833481,-0.7547954,-0.616108471
2,0.00087083,0.304448363,0.438091486,0.632243111,0.799825137,0.883714367,0.976620634,0.999734537,0.999275247,0.946050255,0.887245865,0.803722664,0.524435669,0.379104879,0.168723139,0.031738374,-0.091040399,-0.435000445,-0.569068615,-0.717517633,-0.858845538,-0.939577362,-0.977726275,-0.997644009,-0.991740409,-0.951383299,-0.838025143,-0.749291829,-0.614181054
2,0.175186323,0.384671826,0.464663336,0.700403824,0.7935771,0.898168042,0.959994613,0.999085447,0.977745539,0.930822431,0.856804385,0.743901686,0.52111879,0.415511288,0.320226778,0.029558387,-0.253070225,-0.286366777,-0.45090311,-0.724373031,-0.828432856,-0.922881222,-0.980423109,-0.998746582,-0.990487689,-0.922385485,-0.799541125,-0.743911631,-0.619951412
2,0.119338606,0.335533408,0.556273176,0.594289945,0.793972073,0.864576144,0.969760694,0.999920975,0.994884571,0.952107911,0.868894827,0.743933629,0.556221256,0.409861439,0.276959676,0.082377129,-0.086862204,-0.305037008,-0.570462171,-0.730058283,-0.766708857,-0.919598713,-0.98295669,-0.999262385,-0.996069617,-0.952663584,-0.877271227,-0.771411217,-0.612109879
2,0.174275766,0.238997502,0.521550126,0.649083459,0.815404619,0.848717142,0.945319345,0.999743359,0.992572379,0.923703907,0.850435515,0.781873473,0.631197947,0.372726292,0.178121408,0.066540221,-0.232902167,-0.274035876,-0.565074138,-0.745477466,-0.808991132,-0.938328055,-0.986002444,-0.996917622,-0.976671134,-0.912278503,-0.840331231,-0.733415506,-0.527766681
2,0.033378812,0.368351473,0.553749641,0.693942689,0.790890836,0.921461946,0.955457719,0.999990217,0.999570996,0.960507207,0.893331356,0.711650882,0.544658774,0.499112323,0.32343223,-0.021727274,-0.067347189,-0.375355317,-0.562559455,-0.642085565,-0.781983235,-0.877926968,-0.981874666,-0.998363829,-0.989382006,-0.957550385,-0.791044089,-0.746220321,-0.530973155
2,0.189400927,0.286212824,0.39058901,0.568593261,0.747141925,0.904547928,0.961028902,0.985834633,0.988971751,0.920905748,0.82350042,0.721401505,0.67179061,0.462844022,0.27326064,-0.000243957,-0.161509611,-0.42315966,-0.477710189,-0.649521866,-0.769517231,-0.935714662,-0.966327867,-0.994390504,-0.994906943,-0.941018801,-0.804635386,-0.650902849,-0.501357154
2,0.035238418,0.230595803,0.463692676,0.649843596,0.785904949,0.856995328,0.97221347,0.998309457,0.992167388,0.928049558,0.827471838,0.706892715,0.656101019,0.352201344,0.170460779,0.028886815,-0.064090418,-0.416805447,-0.550453253,-0.716059829,-0.826561379,-0.925116983,-0.96199001,-0.998011585,-0.986922206,-0.897022569,-0.779793874,-0.659048451,-0.609496704
2,0.00012856,0.262192178,0.433777584,0.690729469,0.744860758,0.916977642,0.957006231,0.995858161,0.997792673,0.91957165,0.857341501,0.679622281,0.65587609,0.482798858,0.333392311,0.062479218,-0.17506309,-0.393971243,-0.444434141,-0.691752099,-0.813334917,-0.872931084,-0.954986085,-0.999964158,-0.959129876,-0.950536796,-0.778769298,-0.753851194,-0.490670684
2,0.112937859,0.236190866,0.54918292,0.597482487,0.837024518,0.85190486,0.93924485,0.998629485,0.999029326,0.966080588,0.828559247,0.702512305,0.666326005,0.494030464,0.169626367,-0.044886773,-0.167101948,-0.392760309,-0.451946523,-0.690429938,-0.828902203,-0.91516917,-0.970602132,-0.999497599,-0.959634038,-0.95664275,-0.781761302,-0.721161242,-0.511600043
2,0.067103853,0.355511384,0.554244371,0.586571644,0.780355979,0.906639419,0.949620946,0.99438446,0.984318834,0.958828488,0.883577268,0.688094383,0.59860789,0.497870113,0.334932382,0.138728348,-0.162889881,-0.391927425,-0.457063337,-0.737605908,-0.853426188,-0.872498285,-0.989113979,-0.996988674,-0.980147848,-0.935152874,-0.850781134,-0.76092742,-0.491729824
2,0.148004541,0.279571691,0.425288775,0.606776251,0.833719074,0.91219027,0.978520818,0.998900831,0.974205717,0.972618484,0.900721339,0.730652078,0.564719884,0.425197755,0.323164566,-0.022752218,-0.120995561,-0.342046297,-0.602873896,-0.619664672,-0.860118478,-0.879118202,-0.992180288,-0.997990753,-0.992381615,-0.9409169,-0.808100381,-0.735133974,-0.607023525
2,0.180902025,0.316522733,0.40065337,0.610076034,0.825228596,0.930612143,0.943895576,0.999650957,0.983991651,0.961458254,0.835275639,0.742638907,0.648551897,0.47674762,0.270024618,0.017596548,-0.153673142,-0.329559072,-0.59991672,-0.708520499,-0.788897978,-0.937058094,-0.981365352,-0.998130699,-0.984307459,-0.900685911,-0.842833829,-0.645892619,-0.489773953
2,0.137828099,0.28531856,0.462446134,0.603781147,0.809623964,0.928008612,0.962086922,0.995996893,0.980088562,0.944509627,0.89249605,0.794497601,0.629547484,0.502180769,0.19569795,0.046148354,-0.076530812,-0.367177938,-0.600379598,-0.718984876,-0.824852184,-0.905253029,-0.952954809,-0.999754447,-0.969434119,-0.944726469,-0.871823102,-0.751163586,-0.579355806
2,0.151296899,0.338203907,0.470079823,0.694121593,0.806459218,0.909876275,0.953028234,0.988200223,0.977513222,0.936134096,0.840288454,0.675747379,0.523741826,0.40747104,0.14230783,0.137178662,-0.15829578,-0.386141345,-0.465331428,-0.634236812,-0.816264146,-0.893931421,-0.989913392,-0.998925181,-0.995277035,-0.916987544,-0.805526101,-0.684281593,-0.615624428
2,0.087029453,0.218210463,0.496651377,0.666125034,0.812254733,0.870431996,0.984995587,0.986822531,0.998026286,0.957532472,0.80912633,0.789156799,0.631720521,0.391326581,0.306224089,-0.035614767,-0.249459692,-0.356528932,-0.449549984,-0.655421086,-0.764246255,-0.916499183,-0.953523949,-0.997344337,-0.970697743,-0.889519809,-0.780928178,-0.644429185,-0.555645348
2,0.002278301,0.261728497,0.559672175,0.598020239,0.737733285,0.892916816,0.938672945,0.999529096,0.997178127,0.9576449,0.8940874,0.759854223,0.607058108,0.369749386,0.331141812,0.044205513,-0.093870049,-0.393923609,-0.538133218,-0.676561166,-0.871229821,-0.885137278,-0.961899474,-0.999374967,-0.991502524,-0.905618041,-0.871653621,-0.664254272,-0.564785913
2,0.080949619,0.247333405,0.496157201,0.686250181,0.741475526,0.879926439,0.952908194,0.986897589,0.986190359,0.971729903,0.897997797,0.808335121,0.67274439,0.503400334,0.224066561,-0.015464772,-0.18371609,-0.427737038,-0.501203083,-0.640049457,-0.870904099,-0.885441611,-0.990293753,-0.998102312,-0.982810763,-0.923493138,-0.838065916,-0.760668964,-0.534476102
2,0.094798684,0.318048801,0.508211614,0.568661449,0.747882196,0.917609266,0.935293251,0.999623191,0.998575609,0.918046002,0.86714046,0.798423393,0.655207665,0.423184327,0.249674435,0.09572508,-0.151182764,-0.417667089,-0.593123593,-0.618842658,-0.765272956,-0.884283306,-0.987625623,-0.998462115,-0.988783585,-0.958777905,-0.836525367,-0.768226055,-0.535983728
2,0.157245819,0.325593516,0.555457108,0.615095868,0.775739313,0.849352355,0.980031526,0.994469913,0.984921648,0.946687452,0.901831916,0.719294636,0.517548099,0.406779629,0.270102984,0.014582346,-0.199777227,-0.25845849,-0.597422298,-0.69348351,-0.777694496,-0.910599846,-0.990391569,-0.999986661,-0.972506659,-0.932481963,-0.847415972,-0.63216416,-0.576957526
2,0.182840292,0.365219523,0.486755799,0.704272865,0.756416705,0.920033769,0.977338825,0.992290624,0.998697887,0.911759143,0.897496758,0.73539394,0.644011487,0.475205563,0.1748659,0.016815281,-0.137093578,-0.344932413,-0.548774214,-0.652642942,-0.866229734,-0.93344266,-0.973133168,-0.999041868,-0.984174555,-0.935486269,-0.821658716,-0.76647992,-0.592485933
2,0.113213606,0.377285055,0.440242347,0.673986109,0.839033133,0.916243333,0.946873762,0.999498773,0.974680223,0.960209614,0.84389351,0.774158747,0.631541663,0.346619975,0.263962407,-0.049866498,-0.191263004,-0.260268113,-0.558592277,-0.675776478,-0.851250361,-0.93387,-0.98744551,-0.999213363,-0.99274344,-0.954237014,-0.828569011,-0.647185729,-0.61174476
2,0.047102534,0.375575757,0.418898315,0.598254704,0.812544979,0.921902817,0.977891017,0.99429664,0.98989514,0.938113432,0.83389803,0.712634,0.546580123,0.509210773,0.255021191,0.011838226,-0.197323074,-0.402007694,-0.504290668,-0.739876731,-0.821832664,-0.942461324,-0.966817072,-0.993894542,-0.983646651,-0.901078338,-0.799460818,-0.771697207,-0.610550464
2,0.115620602,0.338887607,0.422864329,0.650444938,0.756219216,0.867964615,0.943457876,0.999738306,0.998495325,0.945161057,0.824424715,0.72762145,0.613273652,0.476742206,0.168004743,0.002358207,-0.167868527,-0.430520168,-0.501882063,-0.658042428,-0.827668017,-0.927410706,-0.974646254,-0.998506118,-0.992211794,-0.883817749,-0.860711585,-0.70562757,-0.577680414
2,0.093057124,0.388632016,0.564211064,0.582931885,0.833139506,0.870373231,0.972255634,0.986766175,0.998362899,0.959491549,0.896353154,0.711294358,0.560646152,0.414950501,0.263013445,-0.028299944,-0.189331268,-0.300966221,-0.557983889,-0.619416086,-0.843951559,-0.876505384,-0.992238106,-0.99948764,-0.964187202,-0.92870479,-0.85278523,-0.708786742,-0.488883464
2,0.110159016,0.321307382,0.563791797,0.625901256,0.768726688,0.912629474,0.965217252,0.985869506,0.995425789,0.96099807,0.907365569,0.697317851,0.593836093,0.471215101,0.174938112,0.056836656,-0.189379184,-0.351150934,-0.576080874,-0.662423995,-0.866852221,-0.915421934,-0.978533082,-0.998627379,-0.995493421,-0.947134663,-0.805933392,-0.746424192,-0.472186349
2,0.136609571,0.201783013,0.528856411,0.591655161,0.765047374,0.849538648,0.977964686,0.99419299,0.998497058,0.917456948,0.827198514,0.751376639,0.665278431,0.391979924,0.285200638,0.123538031,-0.210782043,-0.392770823,-0.45261577,-0.613981659,-0.792042398,-0.927882667,-0.990212109,-0.99995599,-0.983996928,-0.946307266,-0.837446593,-0.699415519,-0.470802014
2,0.068081757,0.293884803,0.507493668,0.597815195,0.798410136,0.931966635,0.945146971,0.99998825,0.988503311,0.936178078,0.859103362,0.780474347,0.615456759,0.470057922,0.289795805,-0.041238557,-0.192489109,-0.395869122,-0.449800658,-0.61467473,-0.853267655,-0.922313132,-0.956587344,-0.99984292,-0.976383692,-0.901372883,-0.845651539,-0.701215215,-0.475126577
2,0.101488505,0.313193867,0.515280372,0.652858551,0.807516723,0.845397154,0.948229269,0.999907486,0.976705074,0.940388343,0.869497743,0.716374773,0.6037326,0.356392116,0.308580325,-0.045535293,-0.084467932,-0.315960172,-0.549060007,-0.741639635,-0.757851655,-0.943471797,-0.964470953,-0.996246288,-0.993316624,-0.908693168,-0.871423047,-0.651151877,-0.482439397
2,0.176724141,0.352697195,0.458174678,0.581404507,0.7204095,0.920991997,0.947087565,0.996279608,0.977215946,0.92879017,0.819412202,0.751386653,0.607893424,0.404434887,0.285425729,-0.051735271,-0.144362142,-0.416683601,-0.481796709,-0.707989143,-0.821342782,-0.883666505,-0.990287905,-0.998475609,-0.967144714,-0.902308871,-0.842074056,-0.674046221,-0.592352692
2,0.173962339,0.327609221,0.439888599,0.663068562,0.810399609,0.931165533,0.981780402,0.999702231,0.998692727,0.941281275,0.886508611,0.799774877,0.575836221,0.462162503,0.31566381,-0.004478331,-0.243772989,-0.348690157,-0.548034134,-0.733519936,-0.870300145,-0.912508122,-0.988049187,-0.99872173,-0.982774765,-0.950743959,-0.859283474,-0.753895834,-0.600630717
2,0.08635358,0.367037198,0.44710928,0.666653058,0.766897767,0.851219144,0.973348686,0.994934485,0.984069275,0.964539694,0.901639212,0.712408187,0.623424768,0.514192785,0.194579651,0.073749703,-0.159920414,-0.30469696,-0.507082713,-0.617880804,-0.801366286,-0.946608247,-0.97034851,-0.999893008,-0.971299432,-0.956912507,-0.839973833,-0.715888566,-0.578352227
2,0.167460861,0.250842701,0.530890013,0.702861189,0.734214832,0.852210604,0.944493361,0.987369145,0.996965844,0.918961243,0.827978606,0.696738769,0.670647703,0.353809208,0.306689205,0.048269047,-0.123134272,-0.304024111,-0.467073175,-0.710545141,-0.839318145,-0.945217031,-0.989645778,-0.999867784,-0.96120603,-0.954144714,-0.813935962,-0.645704813,-0.612075
2,0.080148192,0.338873565,0.395603863,0.589778919,0.832648854,0.855543302,0.944395213,0.994893245,0.99403983,0.945944527,0.897939104,0.687332548,0.563551988,0.430129628,0.304302099,0.042749773,-0.220589797,-0.268102744,-0.452836649,-0.695714213,-0.857637079,-0.946786021,-0.958108363,-0.997997591,-0.983730727,-0.887204301,-0.800206814,-0.663634342,-0.630988338
2,0.159052861,0.370754103,0.454288674,0.685637641,0.838917696,0.895328092,0.966072592,0.9866588,0.999344196,0.971075661,0.809401382,0.783921798,0.588847675,0.49943422,0.332794047,0.105890412,-0.184763298,-0.409873251,-0.555498125,-0.634228736,-0.777420078,-0.93968802,-0.987642145,-0.999463841,-0.97614372,-0.956484975,-0.858070619,-0.639527661,-0.514296642
2,0.171053479,0.371590177,0.488340056,0.637661323,0.726036085,0.910097977,0.951210648,0.990536281,0.995351499,0.91609739,0.886137886,0.768238267,0.522079728,0.480148428,0.318897672,0.075375679,-0.248609436,-0.403324959,-0.527492711,-0.742297716,-0.76827923,-0.886525617,-0.958591218,-0.999207169,-0.990813803,-0.902641031,-0.803183834,-0.752024494,-0.539360443
2,0.133755702,0.325686711,0.564168426,0.692713123,0.801671994,0.882671129,0.983896462,0.999999097,0.991355983,0.91809294,0.853730338,0.759592727,0.532127253,0.407181669,0.159121278,0.130196831,-0.113455904,-0.423013718,-0.550451318,-0.742277374,-0.793985336,-0.906578501,-0.981530397,-0.99996825,-0.994614016,-0.911730696,-0.860077656,-0.683316929,-0.52421224
2,0.110898441,0.324358777,0.439832717,0.595022149,0.781517828,0.85188922,0.968340741,0.998019818,0.995980708,0.919121564,0.853270783,0.695438833,0.611037225,0.365063324,0.223311607,0.094362293,-0.073536126,-0.336876736,-0.582399342,-0.743581824,-0.801036414,-0.903017532,-0.991168786,-0.998526576,-0.994548996,-0.95776317,-0.786352485,-0.69316917,-0.484004714
2,0.196454846,0.364407281,0.465420603,0.658029401,0.807362346,0.923433365,0.956002391,0.999846052,0.997353345,0.971105533,0.843273036,0.75264003,0.628304757,0.36657824,0.259934756,-0.03846608,-0.07452192,-0.367514822,-0.529310683,-0.62804378,-0.773040095,-0.905616399,-0.991583623,-0.996224503,-0.987807315,-0.934125783,-0.845895528,-0.76965706,-0.603049898
2,0.079483464,0.261010668,0.431757676,0.629837788,0.763391945,0.87420437,0.946454288,0.999924964,0.975435676,0.968407718,0.824860014,0.796944506,0.570825822,0.429742842,0.315124606,0.089105314,-0.205028799,-0.410909594,-0.518831348,-0.707284943,-0.760412838,-0.912824358,-0.957827056,-0.999496621,-0.994413771,-0.922559663,-0.810499369,-0.702262792,-0.529502628
2,0.091762736,0.207528456,0.484463191,0.648410692,0.790238074,0.84704838,0.967490116,0.998583867,0.992439129,0.943360379,0.903983168,0.74757618,0.66060166,0.343330424,0.204178761,0.032320999,-0.187607758,-0.257419213,-0.511022788,-0.69294185,-0.846874241,-0.915608777,-0.962236844,-0.998361154,-0.990279887,-0.939390314,-0.878140932,-0.662928494,-0.479695149
2,0.09114586,0.215115966,0.392569896,0.711653945,0.826243443,0.846484687,0.958252966,0.998735435,0.978621886,0.953995717,0.857642093,0.686716824,0.605962568,0.45050293,0.255730457,0.030302686,-0.238493829,-0.261963118,-0.538236266,-0.719544528,-0.868527701,-0.912223053,-0.99094638,-0.999390922,-0.967122079,-0.929983723,-0.865130626,-0.726302894,-0.509624252
2,0.125553691,0.354496247,0.424403345,0.711849471,0.728959438,0.910921695,0.963425703,0.985914321,0.99461798,0.963835792,0.891530949,0.717805483,0.611515806,0.497871932,0.189781558,-0.038679406,-0.232256452,-0.416123893,-0.494949489,-0.714755572,-0.858540747,-0.924405957,-0.982486311,-0.99714859,-0.973944289,-0.920340346,-0.845990504,-0.709843782,-0.628366906
2,0.058371418,0.341729134,0.514759924,0.672044598,0.752541763,0.882137919,0.96947088,0.999903687,0.998446328,0.919242324,0.818794827,0.71827939,0.6408893,0.474559725,0.33013119,0.044347873,-0.254351972,-0.39685283,-0.601906109,-0.686387339,-0.849406599,-0.896899436,-0.977639647,-0.999849772,-0.967439087,-0.954271225,-0.843191461,-0.760176857,-0.547138597
2,0.08528047,0.257899053,0.510198432,0.597256519,0.827159954,0.89930217,0.957431139,0.999048469,0.987329985,0.964329896,0.809722694,0.711587881,0.661894687,0.406379439,0.265175561,0.016966868,-0.132479133,-0.382922524,-0.528078578,-0.696941928,-0.849318763,-0.933111501,-0.977070069,-0.996892777,-0.97981323,-0.923069194,-0.783356737,-0.693936754,-0.599117332
2,0.155702001,0.338811343,0.401116887,0.699256222,0.825365049,0.878662344,0.959477074,0.999837022,0.99437961,0.914840038,0.902339005,0.750892178,0.516576337,0.411143423,0.18736942,0.041305399,-0.175286072,-0.352042007,-0.568919702,-0.713136523,-0.84562934,-0.926016789,-0.972667536,-0.997724144,-0.973498302,-0.953907964,-0.836937187,-0.700105219,-0.550418059
